loan_id,loan_amount,credit_rating,tenure_years,interest_rate,sector,borrower_income,ltv_ratio,dti_ratio,PD,LGD,EAD,Expected_Loss,risk_weighted_ead,downgrade_risk,watchlist_reason
8332,100000,BBB,5,11.7,Real Estate,1530278,0.607,0.02,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8333,1000000,AAA,7,8.18,MSME,831077,0.364,0.268,0.001,0.2,1000000,200.0,1204000.0,False,Performing
8334,1000000,BBB,5,13.45,Agri,1702114,0.76,0.22,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8335,1000000,AA,10,9.2,Retail,3119857,0.617,0.203,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8336,500000,BBB,5,13.55,MSME,690306,0.699,0.251,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8337,250000,BB,7,17.13,Retail,1009088,0.789,0.217,0.063,0.55,250000,8662.5,450500.0,False,Performing
8338,500000,AA,5,10.71,Corporate,1829534,0.429,0.256,0.002,0.25,500000,250.0,629000.0,False,Performing
8339,50000,A,7,10.0,Real Estate,666037,0.672,0.15,0.007,0.35,50000,122.5,68900.0,False,Performing
8340,500000,BB,3,16.86,MSME,707520,0.793,0.355,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
8341,500000,AA,3,9.45,MSME,1331696,0.6,0.184,0.002,0.25,500000,250.0,629000.0,False,Performing
8342,1000000,BBB,3,12.37,Corporate,3975616,0.73,0.226,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8343,500000,BBB,5,12.26,Retail,777497,0.775,0.223,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8344,1000000,A,3,10.86,Corporate,1145775,0.621,0.471,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8345,100000,BB,10,16.68,Corporate,5055495,0.765,0.04,0.063,0.55,100000,3465.0,180200.0,False,Performing
8346,250000,BBB,5,11.9,Retail,2022093,0.588,0.102,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8347,100000,BBB,3,11.11,Corporate,477245,0.75,0.227,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8348,250000,AA,5,8.42,Corporate,1244483,0.512,0.237,0.002,0.25,250000,125.0,314500.0,False,Performing
8349,250000,AAA,7,7.53,Retail,2105904,0.452,0.164,0.001,0.2,250000,50.0,301000.0,False,Performing
8350,250000,AAA,7,8.61,Retail,3471333,0.467,0.185,0.001,0.2,250000,50.0,301000.0,False,Performing
8351,500000,B,5,19.37,MSME,2523495,0.739,0.16,0.152,0.65,500000,49400.0,1129000.0,False,Performing
8352,250000,BB,1,16.71,Real Estate,1660576,0.751,0.347,0.063,0.55,250000,8662.5,450500.0,False,Performing
8353,500000,BB,7,15.21,MSME,1818726,0.826,0.163,0.063,0.55,500000,17325.0,901000.0,False,Performing
8354,1000000,AA,7,7.84,MSME,670810,0.476,0.351,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8355,100000,BBB,7,12.15,Retail,853219,0.694,0.14,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8356,250000,BB,5,16.29,Retail,565466,0.813,0.188,0.063,0.55,250000,8662.5,450500.0,False,Performing
8357,50000,BBB,1,12.1,Retail,2317843,0.497,0.156,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8358,50000,AA,10,9.12,Retail,1772892,0.713,0.128,0.002,0.25,50000,25.0,62900.0,False,Performing
8359,500000,BB,1,15.05,Retail,1276320,0.723,0.527,0.063,0.55,500000,17325.0,901000.0,False,Performing
8360,1000000,AA,2,8.82,Retail,3488332,0.49,0.144,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8361,250000,AA,5,8.67,Corporate,1947041,0.572,0.095,0.002,0.25,250000,125.0,314500.0,False,Performing
8362,250000,B,5,18.61,Corporate,2176870,0.771,0.11,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8363,100000,BBB,5,12.99,Retail,1977084,0.689,0.048,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8364,100000,A,5,8.6,Corporate,2215195,0.57,0.075,0.007,0.35,100000,245.0,137800.0,False,Performing
8365,1000000,BBB,1,12.22,Retail,696427,0.785,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8366,500000,B,5,20.83,MSME,1979490,0.96,0.179,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8367,500000,AA,7,7.5,Agri,1874973,0.623,0.2,0.002,0.25,500000,250.0,629000.0,False,Performing
8368,1000000,BB,7,17.23,MSME,946636,0.776,0.309,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8369,500000,A,2,9.61,Retail,2007924,0.586,0.287,0.007,0.35,500000,1225.0,689000.0,False,Performing
8370,100000,AA,3,8.66,MSME,3004049,0.65,0.126,0.002,0.25,100000,50.0,125800.0,False,Performing
8371,500000,A,2,11.64,Corporate,1275274,0.569,0.376,0.007,0.35,500000,1225.0,689000.0,False,Performing
8372,1000000,BBB,5,12.27,Retail,825470,0.72,0.326,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8373,250000,AA,5,10.61,Agri,947608,0.523,0.23,0.002,0.25,250000,125.0,314500.0,False,Performing
8374,500000,A,5,10.5,MSME,601015,0.529,0.323,0.007,0.35,500000,1225.0,689000.0,False,Performing
8375,500000,BBB,3,12.73,Retail,1156215,0.678,0.289,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8376,250000,BBB,7,13.68,MSME,1795476,0.616,0.131,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8377,500000,BB,7,16.8,Corporate,3280106,0.878,0.1,0.063,0.55,500000,17325.0,901000.0,False,Performing
8378,250000,BB,5,16.79,MSME,751990,0.7,0.179,0.063,0.55,250000,8662.5,450500.0,False,Performing
8379,250000,A,2,10.45,Agri,1662737,0.62,0.111,0.007,0.35,250000,612.5,344500.0,False,Performing
8380,250000,A,5,9.52,Agri,1367851,0.578,0.201,0.007,0.35,250000,612.5,344500.0,False,Performing
8381,500000,BBB,7,11.52,Retail,1268654,0.596,0.145,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8382,1000000,BBB,5,13.92,Retail,525009,0.75,0.472,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8383,500000,AA,5,10.44,Retail,792851,0.557,0.147,0.002,0.25,500000,250.0,629000.0,False,Performing
8384,500000,A,3,10.55,Corporate,3867453,0.817,0.103,0.007,0.35,500000,1225.0,689000.0,False,Performing
8385,250000,AA,3,7.5,Corporate,2558820,0.649,0.276,0.002,0.25,250000,125.0,314500.0,False,Performing
8386,500000,A,2,9.94,Retail,1590683,0.636,0.237,0.007,0.35,500000,1225.0,689000.0,False,Performing
8387,100000,B,3,19.54,Agri,1470586,0.854,0.186,0.152,0.65,100000,9880.0,225800.0,True,Weak rating with high leverage / repayment pressure
8388,500000,BBB,2,12.33,Retail,1962347,0.688,0.174,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8389,500000,A,5,10.21,Real Estate,1040944,0.548,0.14,0.007,0.35,500000,1225.0,689000.0,False,Performing
8390,100000,BBB,3,13.6,Real Estate,1006847,0.58,0.143,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8391,1000000,BBB,7,13.01,Retail,892036,0.611,0.274,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8392,250000,A,3,11.94,Retail,1488935,0.737,0.136,0.007,0.35,250000,612.5,344500.0,False,Performing
8393,500000,A,3,10.27,Retail,692639,0.651,0.351,0.007,0.35,500000,1225.0,689000.0,False,Performing
8394,500000,BB,2,16.91,Agri,816439,0.803,0.378,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
8395,500000,AAA,3,8.89,MSME,2011696,0.563,0.254,0.001,0.2,500000,100.0,602000.0,False,Performing
8396,500000,BBB,5,14.03,Real Estate,1038985,0.679,0.307,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8397,100000,BBB,5,11.91,MSME,461907,0.647,0.206,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8398,1000000,BB,5,17.0,MSME,963073,0.922,0.25,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8399,500000,B,7,20.36,Agri,1543677,0.867,0.179,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8400,500000,BB,3,16.92,MSME,1283518,0.627,0.211,0.063,0.55,500000,17325.0,901000.0,False,Performing
8401,500000,BBB,5,12.69,Corporate,478490,0.555,0.29,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8402,250000,AA,2,10.62,MSME,2593231,0.625,0.194,0.002,0.25,250000,125.0,314500.0,False,Performing
8403,1000000,BBB,3,12.04,Retail,1105156,0.624,0.417,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8404,250000,BB,3,15.69,Retail,1460782,0.75,0.173,0.063,0.55,250000,8662.5,450500.0,False,Performing
8405,1000000,B,5,19.3,Retail,2062090,0.65,0.21,0.152,0.65,1000000,98800.0,2258000.0,False,Performing
8406,250000,BB,7,16.09,Corporate,1116862,0.723,0.097,0.063,0.55,250000,8662.5,450500.0,False,Performing
8407,1000000,AA,3,9.41,MSME,470911,0.638,0.75,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8408,1000000,BB,3,16.27,MSME,3321862,0.717,0.196,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8409,1000000,BB,7,17.36,Retail,333494,0.666,0.529,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8410,1000000,BBB,7,12.64,Corporate,1051338,0.675,0.267,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8411,500000,BBB,5,13.08,Real Estate,2703200,0.698,0.191,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8412,500000,BBB,3,11.51,Corporate,850888,0.667,0.297,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8413,100000,BBB,3,14.59,Agri,880583,0.569,0.157,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8414,500000,A,5,10.56,Retail,1190537,0.661,0.24,0.007,0.35,500000,1225.0,689000.0,False,Performing
8415,500000,AAA,2,9.49,Retail,1350784,0.454,0.283,0.001,0.2,500000,100.0,602000.0,False,Performing
8416,50000,BB,5,16.13,MSME,728596,0.774,0.145,0.063,0.55,50000,1732.5,90100.0,False,Performing
8417,500000,B,1,20.71,Retail,778008,0.747,0.75,0.152,0.65,500000,49400.0,1129000.0,False,Performing
8418,100000,BB,5,15.86,Corporate,2238184,0.86,0.103,0.063,0.55,100000,3465.0,180200.0,False,Performing
8419,500000,A,5,12.51,Real Estate,992042,0.687,0.147,0.007,0.35,500000,1225.0,689000.0,False,Performing
8420,500000,AAA,1,9.05,Retail,2007525,0.471,0.312,0.001,0.2,500000,100.0,602000.0,False,Performing
8421,1000000,A,3,11.56,Agri,795060,0.654,0.581,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8422,250000,BB,2,15.88,Retail,2678615,0.891,0.076,0.063,0.55,250000,8662.5,450500.0,False,Performing
8423,100000,BBB,7,14.26,Corporate,2196301,0.789,0.205,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8424,500000,B,10,21.89,MSME,1068021,0.946,0.123,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8425,500000,A,3,10.12,Corporate,1958309,0.678,0.107,0.007,0.35,500000,1225.0,689000.0,False,Performing
8426,100000,BBB,1,12.94,Retail,3082175,0.652,0.115,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8427,500000,BB,7,17.53,Agri,671166,0.807,0.104,0.063,0.55,500000,17325.0,901000.0,False,Performing
8428,1000000,AA,7,7.56,Agri,772400,0.701,0.21,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8429,1000000,B,7,21.13,MSME,1397477,0.873,0.217,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8430,100000,BBB,3,13.83,MSME,602376,0.629,0.087,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8431,250000,AAA,1,7.5,Corporate,609679,0.505,0.444,0.001,0.2,250000,50.0,301000.0,False,Performing
8432,500000,AAA,10,7.5,Corporate,591908,0.561,0.197,0.001,0.2,500000,100.0,602000.0,False,Performing
8433,500000,BB,5,16.94,MSME,1307899,0.774,0.19,0.063,0.55,500000,17325.0,901000.0,False,Performing
8434,1000000,BBB,3,11.68,Corporate,391553,0.756,0.75,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8435,100000,BB,7,15.51,Real Estate,949673,0.71,0.137,0.063,0.55,100000,3465.0,180200.0,False,Performing
8436,500000,BB,5,16.66,Corporate,300000,0.743,0.44,0.063,0.55,500000,17325.0,901000.0,False,Performing
8437,1000000,A,1,11.72,Retail,1740316,0.657,0.713,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8438,100000,BB,10,16.55,Agri,1608261,0.791,0.162,0.063,0.55,100000,3465.0,180200.0,False,Performing
8439,1000000,B,5,21.01,Retail,994583,0.774,0.314,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8440,500000,AA,2,9.56,Retail,2827871,0.369,0.224,0.002,0.25,500000,250.0,629000.0,False,Performing
8441,500000,BB,1,15.57,Agri,1903530,0.53,0.242,0.063,0.55,500000,17325.0,901000.0,False,Performing
8442,250000,A,5,10.13,Retail,853080,0.626,0.147,0.007,0.35,250000,612.5,344500.0,False,Performing
8443,1000000,A,5,11.52,Retail,811548,0.645,0.428,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8444,1000000,A,2,10.28,MSME,2253790,0.613,0.304,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8445,100000,BB,5,17.56,Real Estate,1785119,0.763,0.146,0.063,0.55,100000,3465.0,180200.0,False,Performing
8446,1000000,AAA,3,7.75,Retail,1283273,0.628,0.381,0.001,0.2,1000000,200.0,1204000.0,False,Performing
8447,50000,A,3,11.37,MSME,486545,0.59,0.113,0.007,0.35,50000,122.5,68900.0,False,Performing
8448,250000,BBB,10,13.16,Retail,2185667,0.724,0.144,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8449,500000,AA,3,8.95,MSME,1481253,0.7,0.2,0.002,0.25,500000,250.0,629000.0,False,Performing
8450,500000,BB,7,17.25,MSME,1160339,0.677,0.147,0.063,0.55,500000,17325.0,901000.0,False,Performing
8451,250000,B,3,18.16,Retail,300000,0.96,0.363,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8452,250000,AAA,2,7.5,Agri,2043154,0.578,0.128,0.001,0.2,250000,50.0,301000.0,False,Performing
8453,100000,AA,2,8.45,Corporate,1375436,0.54,0.096,0.002,0.25,100000,50.0,125800.0,False,Performing
8454,250000,B,10,21.36,Real Estate,822415,0.622,0.116,0.152,0.65,250000,24700.0,564500.0,False,Performing
8455,100000,AA,1,8.01,Agri,877205,0.676,0.227,0.002,0.25,100000,50.0,125800.0,False,Performing
8456,250000,AAA,3,8.31,Agri,1599605,0.642,0.143,0.001,0.2,250000,50.0,301000.0,False,Performing
8457,1000000,B,3,20.11,Corporate,1475804,0.769,0.313,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8458,250000,BB,5,16.71,Retail,961446,0.907,0.29,0.063,0.55,250000,8662.5,450500.0,False,Performing
8459,1000000,BBB,3,13.08,Real Estate,1763580,0.56,0.335,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8460,250000,BBB,1,12.43,MSME,653517,0.718,0.41,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8461,500000,B,5,19.79,Retail,770609,0.811,0.252,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8462,100000,BBB,7,13.79,MSME,1898351,0.588,0.132,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8463,50000,BBB,7,12.21,Retail,1008392,0.675,0.293,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8464,500000,BB,10,14.82,MSME,3248093,0.758,0.142,0.063,0.55,500000,17325.0,901000.0,False,Performing
8465,250000,BBB,3,13.56,Real Estate,1497163,0.6,0.271,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8466,250000,BBB,2,14.23,MSME,647586,0.749,0.283,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8467,250000,A,1,9.71,Retail,543390,0.575,0.531,0.007,0.35,250000,612.5,344500.0,False,Performing
8468,1000000,BBB,7,13.96,Retail,2009523,0.666,0.123,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8469,250000,BBB,5,13.6,Real Estate,896549,0.811,0.21,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8470,100000,A,5,9.78,MSME,2297512,0.578,0.073,0.007,0.35,100000,245.0,137800.0,False,Performing
8471,250000,A,5,10.16,MSME,986832,0.449,0.128,0.007,0.35,250000,612.5,344500.0,False,Performing
8472,500000,BB,5,16.22,Real Estate,1380808,0.74,0.208,0.063,0.55,500000,17325.0,901000.0,False,Performing
8473,1000000,A,5,11.1,Real Estate,1111329,0.639,0.274,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8474,100000,AAA,3,8.11,MSME,1739576,0.481,0.137,0.001,0.2,100000,20.0,120400.0,False,Performing
8475,250000,A,5,11.38,Corporate,2060869,0.699,0.071,0.007,0.35,250000,612.5,344500.0,False,Performing
8476,500000,AA,3,9.72,Retail,1440900,0.597,0.106,0.002,0.25,500000,250.0,629000.0,False,Performing
8477,1000000,BB,2,15.43,Agri,1760685,0.712,0.458,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8478,100000,A,3,9.55,MSME,504042,0.686,0.234,0.007,0.35,100000,245.0,137800.0,False,Performing
8479,1000000,A,10,10.96,Corporate,1718007,0.667,0.156,0.007,0.35,1000000,2450.0,1378000.0,False,Performing
8480,500000,BB,10,16.06,Retail,1216124,0.795,0.156,0.063,0.55,500000,17325.0,901000.0,False,Performing
8481,250000,AAA,5,7.79,Corporate,1288448,0.487,0.102,0.001,0.2,250000,50.0,301000.0,False,Performing
8482,1000000,AA,7,9.62,MSME,356056,0.588,0.498,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8483,500000,BB,2,17.39,MSME,455900,0.769,0.75,0.063,0.55,500000,17325.0,901000.0,True,Weak rating with high leverage / repayment pressure
8484,100000,BBB,2,11.59,Corporate,1454716,0.671,0.234,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8485,250000,BB,2,14.97,Real Estate,1473082,0.798,0.209,0.063,0.55,250000,8662.5,450500.0,False,Performing
8486,250000,BB,1,16.56,MSME,1521574,0.805,0.179,0.063,0.55,250000,8662.5,450500.0,False,Performing
8487,250000,B,5,19.63,Real Estate,1120291,0.87,0.181,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8488,1000000,AAA,1,8.16,Retail,748484,0.549,0.75,0.001,0.2,1000000,200.0,1204000.0,False,Performing
8489,500000,BB,10,16.58,MSME,661038,0.58,0.165,0.063,0.55,500000,17325.0,901000.0,False,Performing
8490,1000000,BB,5,15.67,Retail,353108,0.832,0.676,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
8491,500000,AA,2,10.77,Retail,1531809,0.488,0.37,0.002,0.25,500000,250.0,629000.0,False,Performing
8492,250000,B,7,20.37,Real Estate,3397626,0.915,0.128,0.152,0.65,250000,24700.0,564500.0,True,Weak rating with high leverage / repayment pressure
8493,50000,A,7,10.11,Retail,1279928,0.521,0.165,0.007,0.35,50000,122.5,68900.0,False,Performing
8494,1000000,BB,5,16.83,Agri,772121,0.887,0.39,0.063,0.55,1000000,34650.0,1802000.0,True,Weak rating with high leverage / repayment pressure
8495,50000,BBB,2,13.25,Retail,1294085,0.52,0.149,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8496,250000,BBB,3,12.1,Corporate,1178514,0.721,0.214,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8497,500000,AA,5,10.97,Retail,520543,0.536,0.281,0.002,0.25,500000,250.0,629000.0,False,Performing
8498,1000000,B,5,18.55,Corporate,1303688,0.862,0.196,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8499,50000,BBB,3,11.8,Agri,1197163,0.833,0.204,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8500,500000,AAA,7,7.5,MSME,1358704,0.519,0.087,0.001,0.2,500000,100.0,602000.0,False,Performing
8501,100000,AAA,3,8.26,MSME,4752522,0.575,0.132,0.001,0.2,100000,20.0,120400.0,False,Performing
8502,1000000,BB,10,17.26,Real Estate,1131543,0.883,0.289,0.063,0.55,1000000,34650.0,1802000.0,False,Performing
8503,500000,AA,2,8.56,Corporate,4101179,0.515,0.188,0.002,0.25,500000,250.0,629000.0,False,Performing
8504,1000000,BBB,7,13.2,Retail,789156,0.724,0.321,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
8505,50000,BBB,2,13.03,Corporate,531041,0.804,0.187,0.022,0.45,50000,494.99999999999994,76900.0,False,Performing
8506,500000,A,5,10.13,Corporate,844000,0.658,0.287,0.007,0.35,500000,1225.0,689000.0,False,Performing
8507,250000,BBB,7,13.0,Corporate,2517956,0.648,0.192,0.022,0.45,250000,2474.9999999999995,384500.0,False,Performing
8508,500000,AA,3,8.83,Retail,917777,0.606,0.22,0.002,0.25,500000,250.0,629000.0,False,Performing
8509,1000000,B,2,19.81,MSME,491965,0.834,0.75,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8510,100000,BB,10,16.32,Agri,1461818,0.801,0.114,0.063,0.55,100000,3465.0,180200.0,False,Performing
8511,500000,A,10,10.96,MSME,1080780,0.588,0.119,0.007,0.35,500000,1225.0,689000.0,False,Performing
8512,100000,BBB,5,14.0,MSME,1779144,0.714,0.068,0.022,0.45,100000,989.9999999999999,153800.0,False,Performing
8513,500000,BBB,3,12.02,Agri,863651,0.684,0.316,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8514,500000,B,2,19.59,Retail,658533,0.785,0.462,0.152,0.65,500000,49400.0,1129000.0,True,Weak rating with high leverage / repayment pressure
8515,500000,A,3,10.9,MSME,3534413,0.735,0.161,0.007,0.35,500000,1225.0,689000.0,False,Performing
8516,500000,BBB,5,14.13,Corporate,786632,0.654,0.237,0.022,0.45,500000,4949.999999999999,769000.0,False,Performing
8517,1000000,B,2,20.21,Corporate,692954,0.765,0.75,0.152,0.65,1000000,98800.0,2258000.0,True,Weak rating with high leverage / repayment pressure
8518,1000000,AA,1,8.55,Agri,1862544,0.47,0.687,0.002,0.25,1000000,500.0,1258000.0,False,Performing
8519,1000000,BBB,7,11.85,Corporate,300000,0.69,0.645,0.022,0.45,1000000,9899.999999999998,1538000.0,False,Performing
